fen,cp
rnb1kb1r/pppp1ppp/4pn2/8/4P3/2N5/PPPP1P1P/R1BK1BNR w kq - 1 6,-137
rnb1kb1r/pppp1ppp/4pn2/8/2B1P3/2N5/PPPP1P1P/R1BK2NR b kq - 2 6,178
rnb1k2r/pppp1ppp/4pn2/2b5/2B1P3/2N5/PPPP1P1P/R1BK2NR w kq - 3 7,-155
rnb1k2r/pppp1ppp/4pn2/2b5/2B1P3/2N5/PPPPKP1P/R1B3NR b kq - 4 7,164
r1b1k2r/pppp1ppp/2n1pn2/2b5/2B1P3/2N5/PPPPKP1P/R1B3NR w kq - 5 8,-172
r1b1k2r/pppp1ppp/2n1pn2/2b5/2B1P3/2N2N2/PPPPKP1P/R1B4R b kq - 6 8,201
r1b2rk1/pppp1ppp/2n1pn2/2b5/2B1P3/2N2N2/PPPPKP1P/R1B4R w - - 7 9,-144
r1b2rk1/pppp1ppp/2n1pn2/2b5/2B1P3/2NP1N2/PPP1KP1P/R1B4R b - - 0 9,153
r1b2rk1/pppp1ppp/4pn2/2b5/1nB1P3/2NP1N2/PPP1KP1P/R1B4R w - - 1 10,-106
r1b2rk1/pppp1ppp/4pn2/2b5/1n2P3/1BNP1N2/PPP1KP1P/R1B4R b - - 2 10,114
r1b2rk1/ppp2ppp/4pn2/2bp4/1n2P3/1BNP1N2/PPP1KP1P/R1B4R w - - 0 11,-89
r1b2rk1/ppp2ppp/4pn2/2bpP3/1n6/1BNP1N2/PPP1KP1P/R1B4R b - - 0 11,124
r1b2rk1/pppn1ppp/4p3/2bpP3/1n6/1BNP1N2/PPP1KP1P/R1B4R w - - 1 12,-85
r1b2rk1/pppn1ppp/4p3/2bpP3/1n1P4/1BN2N2/PPP1KP1P/R1B4R b - - 0 12,124
r1b2rk1/pppn1ppp/1b2p3/3pP3/1n1P4/1BN2N2/PPP1KP1P/R1B4R w - - 1 13,-39
r1b2rk1/pppn1ppp/1b2p3/3pP3/Nn1P4/1B3N2/PPP1KP1P/R1B4R b - - 2 13,72
r1b2rk1/pppn1ppp/1bn1p3/3pP3/N2P4/1B3N2/PPP1KP1P/R1B4R w - - 3 14,-43
r1b2rk1/pppn1ppp/1Nn1p3/3pP3/3P4/1B3N2/PPP1KP1P/R1B4R b - - 0 14,41
r1b2rk1/ppp2ppp/1nn1p3/3pP3/3P4/1B3N2/PPP1KP1P/R1B4R w - - 0 15,-23
r1b2rk1/ppp2ppp/1nn1p3/3pP3/3P4/1B3N2/PPP2P1P/R1B1K2R b - - 1 15,131
r1b2rk1/ppp2ppp/1n2p3/n2pP3/3P4/1B3N2/PPP2P1P/R1B1K2R w - - 2 16,-56
r1b2rk1/ppp2ppp/1n2p3/n2pP3/3P4/1B3N2/PPP2P1P/R1B2K1R b - - 3 16,106
r4rk1/pppb1ppp/1n2p3/n2pP3/3P4/1B3N2/PPP2P1P/R1B2K1R w - - 4 17,-106
r4rk1/pppb1ppp/1n2p3/n2pP3/3P4/1B3N2/PPP2P1P/R1B3KR b - - 5 17,158
r4rk1/pppb1ppp/4p3/n2pP3/2nP4/1B3N2/PPP2P1P/R1B3KR w - - 6 18,-123
r4rk1/pppb1ppp/4p3/n2pP3/2nP4/PB3N2/1PP2P1P/R1B3KR b - - 0 18,265
r4rk1/pppb1ppp/4p3/3pP3/2nP4/Pn3N2/1PP2P1P/R1B3KR w - - 0 19,-251
r4rk1/pppb1ppp/4p3/3pP3/2nP4/PP3N2/1P3P1P/R1B3KR b - - 0 19,258
r4rk1/pppb1ppp/4p3/n2pP3/3P4/PP3N2/1P3P1P/R1B3KR w - - 1 20,-274
r4rk1/pppb1ppp/4p3/n2pP3/1P1P4/P4N2/1P3P1P/R1B3KR b - - 0 20,346
r4rk1/pppb1ppp/4p3/3pP3/1PnP4/P4N2/1P3P1P/R1B3KR w - - 1 21,-78
r4rk1/pppb1ppp/4p3/3pP3/1PnP4/PP3N2/5P1P/R1B3KR b - - 0 21,87
r4rk1/pppb1ppp/1n2p3/3pP3/1P1P4/PP3N2/5P1P/R1B3KR w - - 1 22,-96
r4rk1/pppb1ppp/1n2p2B/3pP3/1P1P4/PP3N2/5P1P/R5KR b - - 2 22,400
r4rk1/pppb1p1p/1n2p2p/3pP3/1P1P4/PP3N2/5P1P/R5KR w - - 0 23,-393
r4rk1/pppb1p1p/1n2p2p/3pP3/1P1P4/PP3N2/5P1P/3R2KR b - - 1 23,459
r4rk1/ppp2p1p/1nb1p2p/3pP3/1P1P4/PP3N2/5P1P/3R2KR w - - 2 24,-375
r4rk1/ppp2p1p/1nb1p2p/3pP3/PP1P4/1P3N2/5P1P/3R2KR b - - 0 24,486
r4rk1/1pp2p1p/pnb1p2p/3pP3/PP1P4/1P3N2/5P1P/3R2KR w - - 0 25,-425
r4rk1/1pp2p1p/pnb1p2p/3pP3/PP1P4/1P6/5P1P/3RN1KR b - - 1 25,532
r4rk1/1ppn1p1p/p1b1p2p/3pP3/PP1P4/1P6/5P1P/3RN1KR w - - 2 26,-460
r4rk1/1ppn1p1p/p1b1p2p/3pP3/PP1P4/1P1N4/5P1P/3R2KR b - - 3 26,462
3r1rk1/1ppn1p1p/p1b1p2p/3pP3/PP1P4/1P1N4/5P1P/3R2KR w - - 4 27,-383
3r1rk1/1ppn1p1p/p1b1p2p/3pP3/PP1P4/1P1N4/5P1P/5RKR b - - 5 27,501
3r1rk1/1ppn3p/p1b1pp1p/3pP3/PP1P4/1P1N4/5P1P/5RKR w - - 0 28,-467
3r1rk1/1ppn3p/p1b1pp1p/3pP3/PP1P1P2/1P1N4/7P/5RKR b - - 0 28,476
3r2k1/1ppn1r1p/p1b1pp1p/3pP3/PP1P1P2/1P1N4/7P/5RKR w - - 1 29,-424
3r2k1/1ppn1r1p/p1b1pp1p/3pP3/PP1P1P2/1P1N3P/8/5RKR b - - 0 29,423
3r2k1/1ppn1r1p/p1b1p2p/3pp3/PP1P1P2/1P1N3P/8/5RKR w - - 0 30,-491
3r2k1/1ppn1r1p/p1b1p2p/3pP3/PP1P4/1P1N3P/8/5RKR b - - 0 30,402
3r2k1/1ppn2rp/p1b1p2p/3pP3/PP1P4/1P1N3P/7K/5R1R b - - 2 31,401
3r2k1/1pp3rp/p1b1p2p/2npP3/PP1P4/1P1N3P/7K/5R1R w - - 3 32,158
3r2k1/1pp3rp/p1b1p2p/2PpP3/P2P4/1P1N3P/7K/5R1R b - - 0 32,-90
4r1k1/1pp3rp/p1b1p2p/2PpP3/P2P4/1P1N3P/7K/5R1R w - - 1 33,97
4r1k1/1pp3rp/p1b1pR1p/2PpP3/P2P4/1P1N3P/7K/7R b - - 2 33,-101
4r1k1/1pp4p/p1b1pRrp/2PpP3/P2P4/1P1N3P/7K/7R w - - 3 34,154
4r1k1/1pp4p/p1b1pRrp/2PpP3/P2P4/1P1N3P/7K/6R1 b - - 4 34,-107
4r1k1/1pp4p/p1b1pR1p/2PpP3/P2P4/1P1N3P/7K/6r1 w - - 0 35,100
4r1k1/1pp4p/p1b1pR1p/2PpP3/P2P4/1P1N3P/8/6K1 b - - 0 35,-87
4r3/1pp3kp/p1b1pR1p/2PpP3/P2P4/1P1N3P/8/6K1 w - - 1 36,236
4r3/1pp3kp/p1b1pR1p/2PpP3/P2P1N2/1P5P/8/6K1 b - - 2 36,-230
4r3/1ppb2kp/p3pR1p/2PpP3/P2P1N2/1P5P/8/6K1 w - - 3 37,237
4r2k/1ppb3p/p3pR1p/2PpP2N/P2P4/1P5P/8/6K1 w - - 5 38,245
4r2k/1ppb3p/p3p2R/2PpP2N/P2P4/1P5P/8/6K1 b - - 0 38,-117
7k/1ppbr2p/p3p2R/2PpP2N/P2P4/1P5P/8/6K1 w - - 1 39,225
7k/1ppbr2p/p3p2R/2PpP3/P2P1N2/1P5P/8/6K1 b - - 2 39,-157
6k1/1ppbr2p/p3p2R/2PpP3/P2P1N2/1P5P/8/6K1 w - - 3 40,204
6k1/1ppbr2p/p3p3/2PpP3/P2P1N1R/1P5P/8/6K1 b - - 4 40,-148
6k1/1ppb2rp/p3p3/2PpP3/P2P1NR1/1P5P/8/6K1 b - - 6 41,-43
6k1/1ppb3p/p3p3/2PpP3/P2P1NP1/1P6/8/6K1 b - - 0 42,-42
6k1/1ppb3p/4p3/p1PpP3/P2P1NP1/1P6/8/6K1 w - - 0 43,45
6k1/1ppb3p/4p3/p1PpP3/P2P1NP1/1P6/8/7K b - - 1 43,-18
5k2/1ppb3p/4p3/p1PpP3/P2P1NP1/1P6/8/7K w - - 2 44,56
5k2/1ppb3p/4p3/p1PpP1P1/P2P1N2/1P6/8/7K b - - 0 44,-1
8/1ppb2kp/4p3/p1PpP1P1/P2P1N2/1P6/8/7K w - - 1 45,21
8/1ppb2kp/4p3/p1PpP1P1/P2P4/1P6/6N1/7K b - - 2 45,197
8/1ppb3p/4p1k1/p1PpP1P1/P2P4/1P6/6N1/7K w - - 3 46,-214
8/1ppb3p/4p1k1/p1PpP1P1/P2P4/1P6/6NK/8 b - - 4 46,314
8/1ppb3p/4p3/p1PpP1k1/P2P4/1P6/6NK/8 w - - 0 47,-314
8/1ppb3p/4p3/p1PpP1k1/P2P4/1P6/6N1/6K1 b - - 1 47,450
8/1ppb3p/4p3/p1PpPk2/P2P4/1P6/6N1/6K1 w - - 2 48,-474
8/1ppb3p/4p3/p1PpP3/P2Pk3/1P2N3/8/6K1 w - - 4 49,-449
8/1ppb3p/4p3/p1PpP3/P2Pk1N1/1P6/8/6K1 b - - 5 49,491
8/1pp4p/2b1p3/p1PpP3/P2Pk1N1/1P6/8/6K1 w - - 6 50,-488
8/1pp4p/2b1pN2/p1PpP3/P2k4/1P6/8/6K1 w - - 0 51,-516
8/1pp4N/2b1p3/p1PpP3/P2k4/1P6/8/6K1 b - - 0 51,511
8/1pp4N/2b1p3/p1Ppk3/P7/1P6/8/6K1 w - - 0 52,-511
8/1pp5/2b1p3/p1Ppk1N1/P7/1P6/8/6K1 b - - 1 52,508
8/1pp5/2b1p3/p1P1k1N1/P2p4/1P6/8/6K1 w - - 0 53,-496
8/1pp5/2b1p3/p1P1k1N1/P2p4/1P6/5K2/8 b - - 1 53,513
4b3/1pp5/4p3/p1P1k1N1/P2p4/1P6/5K2/8 w - - 2 54,-471
4b3/1pp5/4p3/p1P1k1N1/P2p4/1P6/8/6K1 b - - 3 54,495
4b3/1pp5/4p3/p1Pk2N1/P2p4/1P6/8/6K1 w - - 4 55,-486
4b3/1pp5/4p3/p1Pk4/P2p4/1P3N2/8/6K1 b - - 5 55,516
4b3/1pp5/4p3/p1k5/P2p4/1P3N2/8/6K1 w - - 0 56,-515
4b3/1pp5/4p3/p1k1N3/P2p4/1P6/8/6K1 b - - 1 56,535
8/1pp5/2b1p3/p1k1N3/P2p4/1P6/8/6K1 w - - 2 57,-493
8/1pp5/1kb1p3/p7/P2p4/1P1N4/8/6K1 w - - 4 58,-435
8/1pp5/1kb1p3/p7/P2p1N2/1P6/8/6K1 b - - 5 58,513
8/1pp5/1k2p3/p2b4/P2p1N2/1P6/8/6K1 w - - 6 59,-519
8/1pp5/1k6/p2p4/P2p4/1P6/8/6K1 w - - 0 60,-547
8/1pp5/1k6/p2p4/P2p4/1P6/5K2/8 b - - 1 60,585
8/kpp5/8/p2p4/P2p4/1P6/5K2/8 w - - 2 61,-512
8/kpp5/8/p2p4/P2p4/1P3K2/8/8 b - - 3 61,532
8/kp6/8/p1pp4/P2p4/1P3K2/8/8 w - - 0 62,-488
8/kp6/8/p1pp4/P2p4/1P6/4K3/8 b - - 1 62,493
1k6/1p6/8/p1pp4/P2p4/1P6/4K3/8 w - - 2 63,-508
1k6/1p6/8/p1pp4/P2p4/1P1K4/8/8 b - - 3 63,504
k7/1p6/8/p1pp4/P2p4/1P1K4/8/8 w - - 4 64,-494
k7/1p6/8/p1pp4/P2p4/1P6/3K4/8 b - - 5 64,517
k7/8/1p6/p1pp4/P2p4/1P6/3K4/8 w - - 0 65,-502
k7/8/1p6/p1pp4/P2p4/1P6/2K5/8 b - - 1 65,502
8/k7/1p6/p1pp4/P2p4/1P6/2K5/8 w - - 2 66,-504
8/k7/1p6/p1pp4/P2p4/1P6/1K6/8 b - - 3 66,507
8/1k6/1p6/p1pp4/P2p4/1P6/1K6/8 w - - 4 67,-500
8/1k6/1p6/p1pp4/P2p4/1P6/2K5/8 b - - 5 67,502
8/8/kp6/p1pp4/P2p4/1P6/2K5/8 w - - 6 68,-497
8/8/kp6/p1pp4/P2p4/1P6/8/1K6 b - - 7 68,495
8/8/kp6/p1pp4/P7/1P1p4/8/1K6 w - - 0 69,-482
8/8/kp6/p1pp4/P7/1P1p4/1K6/8 b - - 1 69,464
8/8/kp6/p2p4/P1p5/1P1p4/1K6/8 w - - 0 70,-448
8/8/kp6/p2p4/P1P5/3p4/1K6/8 b - - 0 70,562
8/8/kp6/p7/P1p5/3p4/1K6/8 w - - 0 71,-582
8/8/kp6/p7/P1p5/2Kp4/8/8 b - - 1 71,631
8/1k6/1p6/p7/P1p5/2Kp4/8/8 w - - 2 72,-693
8/1k6/1p6/p7/P1p5/3p4/3K4/8 b - - 3 72,697
8/8/1pk5/p7/P1p5/3p4/3K4/8 w - - 4 73,-715
8/8/1pk5/p7/P1p5/3p4/8/4K3 b - - 5 73,727
8/8/1pk5/p7/P7/2pp4/8/4K3 w - - 0 74,-764
8/8/1pk5/p7/P7/2pp4/8/3K4 b - - 1 74,796
8/8/1p6/p1k5/P7/2pp4/8/3K4 w - - 2 75,-780
8/8/1p6/p1k5/P7/2pp4/8/2K5 b - - 3 75,748
8/8/1p6/p7/Pk6/2pp4/8/2K5 w - - 4 76,-826
8/8/1p6/p7/Pk6/2pp4/8/1K6 b - - 5 76,1302
8/8/1p6/p7/Pk6/3p4/2p5/2K5 b - - 1 77,854
8/8/1p6/p7/P7/k2p4/2p5/2K5 w - - 2 78,-876
8/8/1p6/p7/P7/k2p4/2pK4/8 b - - 3 78,867
8/8/1p6/p7/P7/3p4/1kpK4/8 w - - 4 79,-886
8/8/1p6/p7/P7/3K4/1kp5/8 b - - 0 79,896
8/8/1p6/p7/P7/3K4/1k6/2q5 w - - 0 80,-917
8/8/1p6/p7/P7/8/1k2K3/2q5 b - - 1 80,927
8/8/1p5q/p7/P7/8/1k2K3/8 w - - 2 81,-936
8/8/1p5q/p7/P7/8/1k6/5K2 b - - 3 81,937
8/8/1p6/p7/P7/7q/1k6/4K3 b - - 5 82,933
8/8/1p6/p7/P7/6q1/1k6/3K4 b - - 7 83,941
8/8/1p6/p7/P7/5q2/1k6/4K3 b - - 9 84,940
8/8/1p6/p7/P7/1k3q2/8/4K3 w - - 10 85,-936
8/8/1p6/p7/P7/1k3q2/3K4/8 b - - 11 85,952
8/8/1p6/p7/P7/1k1K4/5q2/8 b - - 13 86,955
8/8/1p6/p7/P7/1k1K4/8/4q3 w - - 14 87,-901
8/8/1p6/p7/P2K4/1k6/8/4q3 b - - 15 87,913
8/8/1p6/p7/P2K4/1k6/4q3/8 w - - 16 88,-948
8/8/1p6/p2K4/P7/1k6/4q3/8 b - - 17 88,968
8/8/1p6/p3K3/P1q5/1k6/8/8 b - - 19 89,966
8/8/1p6/p2K4/P4q2/1k6/8/8 b - - 21 90,1006
8/8/1p2K3/p7/P7/1k3q2/8/8 b - - 23 91,968
8/8/1p2K3/p7/k7/5q2/8/8 w - - 0 92,-980
8/8/1p6/p3K3/k7/5q2/8/8 b - - 1 92,955
8/8/1p6/p3K3/1k6/5q2/8/8 w - - 2 93,-972
8/8/1p6/p7/1k1K4/5q2/8/8 b - - 3 93,957
8/8/1p6/pk6/3K4/5q2/8/8 w - - 4 94,-966
8/8/1p6/pk2K3/8/5q2/8/8 b - - 5 94,1006
8/8/kp6/p3K3/8/5q2/8/8 w - - 6 95,-927
8/8/kp6/p7/3K4/5q2/8/8 b - - 7 95,1058
8/1k6/1p6/p7/3K4/5q2/8/8 w - - 8 96,-1130
8/1k6/1p6/p3K3/8/5q2/8/8 b - - 9 96,1160
8/1k6/1p6/p7/3K4/6q1/8/8 b - - 11 97,1168
8/1k6/1p6/8/p2K4/6q1/8/8 w - - 0 98,-858
8/1k6/1p6/8/p3K3/6q1/8/8 b - - 1 98,910
8/1k6/1p6/8/4K3/p5q1/8/8 w - - 0 99,-1197
8/1k6/1p6/8/3K4/p5q1/8/8 b - - 1 99,1016
8/1k6/1p6/8/3K4/6q1/p7/8 w - - 0 100,-9997
8/1k6/1p6/8/4K3/6q1/p7/8 b - - 1 100,9997
8/1k6/1p6/8/4K3/6q1/8/q7 w - - 0 101,-9998
8/1k6/1p6/3K4/8/6q1/8/q7 b - - 1 101,9998
8/1k6/1p6/4q3/2K5/6q1/8/8 b - - 3 102,9999
r1bqkb1r/pppppppp/2n2n2/8/P7/5NP1/1PPPPP1P/RNBQKB1R b KQkq - 2 3,55
r1bqkb1r/pppp1ppp/2n2n2/4p3/P7/5NP1/1PPPPP1P/RNBQKB1R w KQkq - 0 4,-59
r1bqkb1r/pppp1ppp/2n2n2/4p3/P7/5NP1/1PPPPP1P/RNBQKBR1 b Qkq - 1 4,203
r1bqkb1r/pppp1ppp/2n2n2/8/P3p3/5NP1/1PPPPP1P/RNBQKBR1 w Qkq - 0 5,-186
r1bqkb1r/pppp1ppp/2n2n2/8/P3p2N/6P1/1PPPPP1P/RNBQKBR1 b Qkq - 1 5,219
r1bqk2r/pppp1ppp/2n2n2/2b5/P3p2N/6P1/1PPPPP1P/RNBQKBR1 w Qkq - 2 6,-195
r1bqk2r/pppp1ppp/2n2n2/2b5/P3p3/5NP1/1PPPPP1P/RNBQKBR1 b Qkq - 3 6,485
r1bqk2r/pppp1ppp/2n2n2/2b5/P7/5pP1/1PPPPP1P/RNBQKBR1 w Qkq - 0 7,-491
r1bqk2r/pppp1ppp/2n2n2/2b5/P7/5PP1/1PPP1P1P/RNBQKBR1 b Qkq - 0 7,541
r1bq1rk1/pppp1ppp/2n2n2/2b5/P7/5PP1/1PPP1P1P/RNBQKBR1 w Q - 1 8,-500
r1bq1rk1/pppp1ppp/2n2n2/2b5/P7/2N2PP1/1PPP1P1P/R1BQKBR1 b Q - 2 8,643
r1bq1rk1/ppp2ppp/2n2n2/2bp4/P7/2N2PP1/1PPP1P1P/R1BQKBR1 w Q - 0 9,-592
r1bq1rk1/ppp2ppp/2n2n2/2bp4/P7/2NP1PP1/1PP2P1P/R1BQKBR1 b Q - 0 9,614
r1bq1rk1/ppp2ppp/2n2n2/3p4/P2b4/2NP1PP1/1PP2P1P/R1BQKBR1 w Q - 1 10,-489
r1bq1rk1/ppp2ppp/2n2n2/3p4/P2b4/2NPBPP1/1PP2P1P/R2QKBR1 b Q - 2 10,567
r2q1rk1/ppp2ppp/2n2n2/3p1b2/P2b4/2NPBPP1/1PP2P1P/R2QKBR1 w Q - 3 11,-469
r2q1rk1/ppp2ppp/2n2n2/3p1b2/P2b2P1/2NPBP2/1PP2P1P/R2QKBR1 b Q - 0 11,535
r2q1rk1/ppp2ppp/2n2nb1/3p4/P2b2P1/2NPBP2/1PP2P1P/R2QKBR1 w Q - 1 12,-434
r2q1rk1/ppp2ppp/2n2nb1/3p2P1/P2b4/2NPBP2/1PP2P1P/R2QKBR1 b Q - 0 12,554
r2q1rk1/ppp2ppp/2n2nb1/3p2P1/P7/2PPBP2/2P2P1P/R2QKBR1 b Q - 0 13,460
r2qnrk1/ppp2ppp/2n3b1/3p2P1/P7/2PPBP2/2P2P1P/R2QKBR1 w Q - 1 14,-416
r2qnrk1/ppp2ppp/2n3b1/3p2P1/P2P4/2P1BP2/2P2P1P/R2QKBR1 b Q - 0 14,523
r2q1rk1/ppp2ppp/2nn2b1/3p2P1/P2P4/2P1BP2/2P2P1P/R2QKBR1 w Q - 1 15,-526
r2q1rk1/ppp2ppp/2nn2b1/3p2P1/P2P4/2P1BP2/2PQ1P1P/R3KBR1 b Q - 2 15,595
r2q1rk1/ppp2ppp/2n3b1/3p1nP1/P2P4/2P1BP2/2PQ1P1P/R3KBR1 w Q - 3 16,-508
r2q1rk1/ppp2ppp/2n3b1/3p1nP1/P2P1B2/2P2P2/2PQ1P1P/R3KBR1 b Q - 4 16,523
r2qr1k1/ppp2ppp/2n3b1/3p1nP1/P2P1B2/2P2P2/2PQBP1P/R3K1R1 b Q - 6 17,554
r3r1k1/ppp1qppp/2n3b1/3p1nP1/P2P1B2/2P2P2/2PQBP1P/R3K1R1 w Q - 7 18,-521
r3r1k1/ppp1qppp/2n3b1/3p1nP1/P2P1B2/2P2P2/2PQBP1P/R4KR1 b - - 8 18,510
r3r1k1/ppp1qppp/2nn2b1/3p2P1/P2P1B2/2P2P2/2PQBP1P/R4KR1 w - - 9 19,-475
r3r1k1/ppp1qppp/2nn2b1/3p2P1/P2P1B2/2PB1P2/2PQ1P1P/R4KR1 b - - 10 19,497
r3r1k1/ppp2ppp/2nnq1b1/3p2P1/P2P1B2/2PB1P2/2PQ1P1P/R4KR1 w - - 11 20,-462
r3r1k1/ppp2ppp/2nnq1b1/3p2P1/P2P1B2/2PB1P2/2PQ1P1P/1R3KR1 b - - 12 20,588
r3r1k1/ppp2pp1/2nnq1bp/3p2P1/P2P1B2/2PB1P2/2PQ1P1P/1R3KR1 w - - 0 21,-353
r3r1k1/ppp2pp1/2nnq1bP/3p4/P2P1B2/2PB1P2/2PQ1P1P/1R3KR1 b - - 0 21,400
1r2r1k1/ppp2pp1/2nnq1bP/3p4/P2P1B2/2PB1P2/2PQ1P1P/1R3KR1 w - - 1 22,-232
1r2r1k1/ppp2pp1/2nnq1bP/3pB3/P2P4/2PB1P2/2PQ1P1P/1R3KR1 b - - 2 22,433
1r2r1k1/ppp2pp1/2nn2bP/3pB3/P2P4/2PB1P1q/2PQ1PRP/1R3K2 b - - 4 23,433
1r2r1k1/ppp2pp1/3n2bP/3pn3/P2P4/2PB1P1q/2PQ1PRP/1R3K2 w - - 0 24,-412
1r2r1k1/ppp2pp1/3n2bP/3pP3/P7/2PB1P1q/2PQ1PRP/1R3K2 b - - 0 24,424
1r4k1/ppp2pp1/3n2bP/3pr3/P7/2PB1P1q/2PQ1PRP/1R3K2 w - - 0 25,-397
1r4k1/ppp2pP1/3n2b1/3pr3/P7/2PB1P1q/2PQ1PRP/1R3K2 b - - 0 25,482
1r4k1/ppp2pP1/3n2bq/3pr3/P7/2PB1P2/2PQ1PRP/1R3K2 w - - 1 26,559
1r4k1/ppp2pP1/3n2bQ/3pr3/P7/2PB1P2/2P2PRP/1R3K2 b - - 0 26,-605
1r4k1/ppp2pP1/3n2bQ/3p3r/P7/2PB1P2/2P2PRP/1R3K2 w - - 1 27,585
1r4k1/ppp2pP1/3n2b1/3p3r/P7/2PBQP2/2P2PRP/1R3K2 b - - 2 27,-498
1r4k1/ppp2pP1/3n4/3p3r/P7/2PQ1P2/2P2PRP/1R3K2 b - - 0 28,-501
1r4k1/ppp2pP1/3n4/3p4/P7/2PQ1P1r/2P2PRP/1R3K2 w - - 1 29,599
1r4k1/ppp2pP1/3n4/3Q4/P7/2P2P1r/2P2PRP/1R3K2 b - - 0 29,-596
1r4k1/1pp2pP1/p2n4/3Q4/P7/2P2P1r/2P2PRP/1R3K2 w - - 0 30,640
1r4k1/1pp2pP1/p2n4/2Q5/P7/2P2P1r/2P2PRP/1R3K2 b - - 1 30,-577
2r3k1/1pp2pP1/p2n4/2Q5/P7/2P2P1r/2P2PRP/1R3K2 w - - 2 31,626
2r3k1/1Rp2pP1/p2n4/2Q5/P7/2P2P1r/2P2PRP/5K2 b - - 0 31,-472
2r3k1/1np2pP1/p7/2Q5/P7/2P2P1r/2P2PRP/5K2 w - - 0 32,899
2r3k1/1np2pP1/p7/5Q2/P7/2P2P1r/2P2PRP/5K2 b - - 1 32,-986
3r2k1/1np2pP1/p7/5Q2/P7/2P2P1r/2P2PRP/5K2 w - - 2 33,1117
3r2k1/1np2pP1/p7/4Q3/P7/2P2P1r/2P2PRP/5K2 b - - 3 33,-452
3r2k1/2p2pP1/p2n4/4Q3/P7/2P2P1r/2P2PRP/5K2 w - - 4 34,443
3r2k1/2p2pP1/p2n4/4Q3/P4P2/2P4r/2P2PRP/5K2 b - - 0 34,-408
3r2k1/2p2pP1/p7/4Q3/P1n2P2/2P4r/2P2PRP/5K2 w - - 1 35,515
3r2k1/2Q2pP1/p7/8/P1n2P2/2P4r/2P2PRP/5K2 b - - 0 35,-562
6k1/2Q2pP1/p7/8/P1n2P2/2P4r/2P1KPRP/3r4 b - - 2 36,-577
6k1/2Q2pP1/p7/8/P4P2/2P1n2r/2P1KPRP/3r4 w - - 3 37,9997
2Qr2k1/5pP1/p7/8/P4P2/2P1n2r/2P1KPRP/8 w - - 5 38,9998
3Q4/5pPk/p7/8/P4P2/2P1n2r/2P1KPRP/8 w - - 1 39,9999
8/3Q1pPk/p7/8/P4P2/2P1n2r/2P1KPRP/8 b - - 2 39,-867
8/3Q1pPk/p7/8/P4P2/2P4r/2P1KPnP/8 w - - 0 40,889
8/5pk1/p7/8/P4P2/2P4Q/2P1KPnP/8 w - - 0 41,899
8/5pk1/p7/8/P4P2/2P4Q/2P2PnP/5K2 b - - 1 41,-770
8/5pk1/p7/8/P4n2/2P4Q/2P2P1P/5K2 w - - 0 42,759
8/5pk1/p5n1/8/P5Q1/2P5/2P2P1P/5K2 w - - 2 43,774
8/5p2/p5nk/8/P2Q4/2P5/2P2P1P/5K2 w - - 4 44,732
8/5p2/p4Qnk/8/P7/2P5/2P2P1P/5K2 b - - 5 44,-796
8/5p2/p4Qn1/7k/P7/2P5/2P2P1P/5K2 w - - 6 45,806
8/5Q2/p5n1/7k/P7/2P5/2P2P1P/5K2 b - - 0 45,-824
8/5Q2/p5nk/8/P7/2P5/2P2P1P/5K2 w - - 1 46,824
8/Q7/p5nk/8/P7/2P5/2P2P1P/5K2 b - - 2 46,-763
7n/Q7/p6k/8/P7/2P5/2P2P1P/5K2 w - - 3 47,822
7n/6k1/Q7/8/P7/2P5/2P2P1P/5K2 w - - 1 48,782
8/1Q3nk1/8/8/P7/2P5/2P2P1P/5K2 w - - 3 49,804
8/1Q3nk1/8/8/P7/2P5/2P2P1P/6K1 b - - 4 49,-753
5k2/1Q3n2/8/8/P7/2P5/2P2P1P/6K1 w - - 5 50,764
5k2/5n2/8/8/P7/2P5/2P2PQP/6K1 b - - 6 50,-716
5k2/8/8/4n3/P7/2P5/2P2PQP/6K1 w - - 7 51,734
5k2/8/8/4n3/P7/2P3Q1/2P2P1P/6K1 b - - 8 51,-729
5k2/5n2/8/8/P7/2P3Q1/2P2P1P/6K1 w - - 9 52,784
5k2/5n2/8/8/P1P5/6Q1/2P2P1P/6K1 b - - 0 52,-761
4k3/5n2/8/8/P1P5/6Q1/2P2P1P/6K1 w - - 1 53,783
4k3/5n2/8/2P5/P7/6Q1/2P2P1P/6K1 b - - 0 53,-758
3nk3/8/8/2P5/P7/6Q1/2P2P1P/6K1 w - - 1 54,791
3n4/3k4/8/2P5/P7/4Q3/2P2P1P/6K1 w - - 3 55,763
3n4/4k3/8/2P5/P7/8/2PQ1P1P/6K1 w - - 5 56,780
3nk3/8/3Q4/2P5/P7/8/2P2P1P/6K1 w - - 7 57,792
3nk3/8/2PQ4/8/P7/8/2P2P1P/6K1 b - - 0 57,-785
4k3/8/2nQ4/8/P7/8/2P2P1P/6K1 w - - 0 58,818
8/4k3/2Q5/8/P7/8/2P2P1P/6K1 w - - 1 59,855
8/4k3/2Q5/P7/8/8/2P2P1P/6K1 b - - 0 59,-895
3k4/8/2Q5/P7/8/8/2P2P1P/6K1 w - - 1 60,949
3k4/8/P1Q5/8/8/8/2P2P1P/6K1 b - - 0 60,-1179
8/4k3/P1Q5/8/8/8/2P2P1P/6K1 w - - 1 61,9996
